payment_id,policy_id,payment_date,amount_paid,late_fee,payment_mode
PAY0024823,POL003970,2024-06-27,1244.0,0.0,AutoDebit
PAY0024824,POL003970,2024-07-25,1244.0,0.0,UPI
PAY0024825,POL003970,2024-08-25,1244.0,0.0,UPI
PAY0024826,POL003970,2024-09-27,1244.0,0.0,Cheque
PAY0024827,POL003970,2024-11-06,1244.0,0.0,AutoDebit
PAY0024828,POL003970,2024-12-07,1244.0,0.0,Card
PAY0024829,POL003970,2025-01-10,1244.0,0.0,Cheque
PAY0024830,POL003972,2025-05-09,67150.89,0.0,Cheque
PAY0024831,POL003972,2026-05-10,67150.89,0.0,AutoDebit
PAY0024832,POL003973,2024-12-06,3499.38,69.99,Card
PAY0024833,POL003973,2025-03-11,3499.38,0.0,Cheque
PAY0024834,POL003973,2025-06-07,3499.38,0.0,NetBanking
PAY0024835,POL003973,2025-09-04,3499.38,0.0,Card
PAY0024836,POL003973,2025-12-04,3499.38,0.0,AutoDebit
PAY0024837,POL003973,2026-03-11,3499.38,0.0,Cheque
PAY0024838,POL003973,2026-06-13,3499.38,0.0,Cheque
PAY0024839,POL003974,2025-09-16,5200.63,0.0,Cheque
PAY0024840,POL003974,2025-12-20,5200.63,0.0,Card
PAY0024841,POL003974,2026-03-25,5200.63,0.0,UPI
PAY0024842,POL003974,2026-06-22,5200.63,0.0,Cheque
PAY0024843,POL003975,2026-01-27,17567.62,0.0,Card
PAY0024844,POL003976,2022-10-03,78005.19,0.0,UPI
PAY0024845,POL003976,2023-04-03,78005.19,0.0,AutoDebit
PAY0024846,POL003976,2023-09-29,78005.19,0.0,UPI
PAY0024847,POL003976,2024-03-29,78005.19,0.0,UPI
PAY0024848,POL003976,2024-10-06,78005.19,1560.1,UPI
PAY0024849,POL003976,2025-04-16,78005.19,0.0,AutoDebit
PAY0024850,POL003977,2022-05-19,15664.63,0.0,Cheque
PAY0024851,POL003977,2022-08-20,15664.63,0.0,UPI
PAY0024852,POL003977,2022-11-19,15664.63,0.0,AutoDebit
PAY0024853,POL003977,2023-02-19,15664.63,0.0,NetBanking
PAY0024854,POL003977,2023-05-17,15664.63,0.0,Card
PAY0024855,POL003977,2023-08-23,15664.63,0.0,Card
PAY0024856,POL003977,2023-12-01,15664.63,0.0,Card
PAY0024857,POL003977,2024-03-05,15664.63,0.0,UPI
PAY0024858,POL003977,2024-06-13,15664.63,313.29,AutoDebit
PAY0024859,POL003977,2024-09-18,15664.63,0.0,AutoDebit
PAY0024860,POL003977,2024-12-25,15664.63,0.0,NetBanking
PAY0024861,POL003977,2025-04-04,15664.63,0.0,AutoDebit
PAY0024862,POL003977,2025-07-06,15664.63,0.0,Cheque
PAY0024863,POL003977,2025-10-09,15664.63,0.0,Card
PAY0024864,POL003977,2026-01-04,15664.63,0.0,Card
PAY0024865,POL003977,2026-04-01,15664.63,0.0,UPI
PAY0024866,POL003977,2026-07-01,15664.63,0.0,AutoDebit
PAY0024867,POL003979,2024-05-06,199367.69,0.0,AutoDebit
PAY0024868,POL003979,2025-05-06,199367.69,0.0,Card
PAY0024869,POL003979,2026-05-09,199367.69,0.0,UPI
PAY0024870,POL003980,2023-02-20,11706.11,0.0,NetBanking
PAY0024871,POL003980,2023-08-26,11706.11,0.0,NetBanking
PAY0024872,POL003980,2024-03-05,11706.11,0.0,Cheque
PAY0024873,POL003980,2024-09-06,11706.11,0.0,UPI
PAY0024874,POL003980,2025-03-14,11706.11,0.0,UPI
PAY0024875,POL003980,2025-09-12,11706.11,0.0,UPI
PAY0024876,POL003980,2026-03-22,11706.11,0.0,AutoDebit
PAY0024877,POL003981,2023-07-08,32233.42,0.0,Cheque
PAY0024878,POL003981,2023-10-15,32233.42,0.0,AutoDebit
PAY0024879,POL003981,2024-01-12,32233.42,644.67,Card
PAY0024880,POL003981,2024-04-21,32233.42,0.0,UPI
PAY0024881,POL003981,2024-07-28,32233.42,0.0,Card
PAY0024882,POL003981,2024-11-04,32233.42,0.0,UPI
PAY0024883,POL003981,2025-02-05,32233.42,644.67,Cheque
PAY0024884,POL003981,2025-05-05,32233.42,0.0,AutoDebit
PAY0024885,POL003983,2026-02-02,161919.57,0.0,NetBanking
PAY0024886,POL003986,2023-03-22,8112.42,0.0,Cheque
PAY0024887,POL003986,2023-09-21,8112.42,0.0,Card
PAY0024888,POL003986,2024-03-18,8112.42,0.0,Cheque
PAY0024889,POL003986,2024-09-25,8112.42,162.25,AutoDebit
PAY0024890,POL003986,2025-04-02,8112.42,0.0,UPI
PAY0024891,POL003986,2025-09-28,8112.42,162.25,Card
PAY0024892,POL003986,2026-04-07,8112.42,0.0,Card
PAY0024893,POL003987,2023-09-09,5954.7,0.0,AutoDebit
PAY0024894,POL003987,2024-03-17,5954.7,119.09,NetBanking
PAY0024895,POL003987,2024-09-25,5954.7,0.0,Card
PAY0024896,POL003987,2025-03-28,5954.7,0.0,UPI
PAY0024897,POL003987,2025-09-25,5954.7,0.0,Card
PAY0024898,POL003987,2026-03-29,5954.7,0.0,AutoDebit
PAY0024899,POL003988,2023-11-17,365002.3,0.0,UPI
PAY0024900,POL003988,2024-11-21,365002.3,0.0,Card
PAY0024901,POL003988,2025-11-21,365002.3,0.0,Card
PAY0024902,POL003989,2025-06-11,5206.67,104.13,Card
PAY0024903,POL003989,2025-07-11,5206.67,0.0,Card
PAY0024904,POL003989,2025-08-13,5206.67,0.0,UPI
PAY0024905,POL003989,2025-09-10,5206.67,0.0,Card
PAY0024906,POL003989,2025-10-11,5206.67,104.13,NetBanking
PAY0024907,POL003989,2025-11-08,-5206.67,0.0,Card
PAY0024908,POL003989,2025-12-13,5206.67,0.0,UPI
PAY0024909,POL003989,2026-01-14,5206.67,0.0,AutoDebit
PAY0024910,POL003989,2026-02-20,5206.67,0.0,Card
PAY0024911,POL003989,2026-03-20,5206.67,0.0,Card
PAY0024912,POL003989,2026-04-25,5206.67,0.0,UPI
PAY0024913,POL003989,2026-05-31,5206.67,0.0,AutoDebit
PAY0024914,POL003989,2026-07-03,5206.67,0.0,UPI
PAY0024915,POL003990,2021-12-17,2208.68,44.17,UPI
PAY0024916,POL003990,2022-01-14,2208.68,0.0,UPI
PAY0024917,POL003990,2022-02-10,2208.68,0.0,UPI
PAY0024918,POL003990,2022-03-13,2208.68,0.0,Cheque
PAY0024919,POL003991,2022-09-14,3142.29,0.0,Cheque
PAY0024920,POL003991,2022-12-22,3142.29,0.0,UPI
PAY0024921,POL003991,2023-04-01,3142.29,62.85,Card
PAY0024922,POL003991,2023-06-28,3142.29,0.0,NetBanking
PAY0024923,POL003991,2023-10-06,3142.29,0.0,Cheque
PAY0024924,POL003991,2024-01-09,3142.29,0.0,AutoDebit
PAY0024925,POL003991,2024-04-12,3142.29,0.0,UPI
PAY0024926,POL003991,2024-07-18,3142.29,0.0,UPI
PAY0024927,POL003991,2024-10-19,3142.29,0.0,Card
PAY0024928,POL003991,2025-01-18,3142.29,0.0,UPI
PAY0024929,POL003992,2021-08-23,1637.86,0.0,Cheque
PAY0024930,POL003992,2021-10-01,1637.86,0.0,UPI
PAY0024931,POL003992,2021-11-03,1637.86,32.76,UPI
PAY0024932,POL003992,2021-12-10,1637.86,0.0,Card
PAY0024933,POL003992,2022-01-10,1637.86,0.0,NetBanking
PAY0024934,POL003992,2022-02-09,1637.86,0.0,UPI
PAY0024935,POL003992,2022-03-18,1637.86,32.76,Cheque
PAY0024936,POL003992,2022-04-23,1637.86,0.0,NetBanking
PAY0024937,POL003992,2022-05-30,1637.86,0.0,NetBanking
PAY0024938,POL003994,2024-04-05,8372.46,0.0,Cheque
PAY0024939,POL003994,2024-05-11,8372.46,0.0,UPI
PAY0024940,POL003994,2024-06-11,8372.46,0.0,Cheque
PAY0024941,POL003994,2024-07-19,8372.46,0.0,UPI
PAY0024942,POL003994,2024-08-17,8372.46,0.0,Cheque
PAY0024943,POL003995,2023-07-26,7442.19,0.0,NetBanking
PAY0024944,POL003995,2023-10-22,7442.19,0.0,NetBanking
PAY0024945,POL003995,2024-01-30,7442.19,0.0,NetBanking
PAY0024946,POL003995,2024-05-03,7442.19,0.0,Card
PAY0024947,POL003995,2024-08-08,7442.19,0.0,AutoDebit
PAY0024948,POL003996,2023-07-17,227061.75,0.0,NetBanking
PAY0024949,POL003996,2024-07-22,227061.75,0.0,Cheque
PAY0024950,POL003996,2025-07-21,227061.75,0.0,NetBanking
PAY0024951,POL003997,2024-08-10,13351.66,0.0,AutoDebit
PAY0024952,POL003997,2024-11-08,13351.66,0.0,Card
PAY0024953,POL003997,2025-02-13,13351.66,0.0,UPI
PAY0024954,POL003997,2025-05-13,13351.66,267.03,AutoDebit
PAY0024955,POL003997,2025-08-13,13351.66,0.0,AutoDebit
PAY0024956,POL003997,2025-11-11,13351.66,0.0,NetBanking
PAY0024957,POL003997,2026-02-13,13351.66,0.0,Cheque
PAY0024958,POL003997,2026-05-23,13351.66,0.0,NetBanking
PAY0024959,POL003998,2022-05-10,40360.33,807.21,AutoDebit
PAY0024960,POL003998,2022-08-10,40360.33,0.0,AutoDebit
PAY0024961,POL003998,2022-11-08,40360.33,0.0,AutoDebit
PAY0024962,POL003998,2023-02-14,40360.33,0.0,Cheque
PAY0024963,POL003998,2023-05-14,40360.33,0.0,NetBanking
PAY0024964,POL003998,2023-08-09,40360.33,0.0,Card
PAY0024965,POL003998,2023-11-04,40360.33,0.0,AutoDebit
PAY0024966,POL003998,2024-02-09,40360.33,0.0,Card
PAY0024967,POL003998,2024-05-18,40360.33,0.0,Cheque
PAY0024968,POL003998,2024-08-13,40360.33,0.0,Card
PAY0024969,POL003998,2024-11-10,40360.33,0.0,Card
PAY0024970,POL003998,2025-02-06,40360.33,807.21,AutoDebit
PAY0024971,POL003998,2025-05-13,40360.33,0.0,UPI
PAY0024972,POL003998,2025-08-11,40360.33,0.0,AutoDebit
PAY0024973,POL003998,2025-11-07,40360.33,0.0,UPI
PAY0024974,POL003998,2026-02-02,40360.33,0.0,UPI
PAY0024975,POL003998,2026-05-05,40360.33,0.0,UPI
PAY0024976,POL003999,2025-10-21,8480.21,0.0,UPI
PAY0024977,POL003999,2026-04-20,8480.21,0.0,AutoDebit
PAY0024978,POL004000,2023-05-07,8760.36,0.0,Card
PAY0024979,POL004000,2023-08-10,8760.36,0.0,Card
PAY0024980,POL004000,2023-11-06,8760.36,0.0,AutoDebit
PAY0024981,POL004000,2024-02-01,8760.36,0.0,AutoDebit
PAY0024982,POL004000,2024-05-01,8760.36,0.0,AutoDebit
PAY0024983,POL004000,2024-08-08,8760.36,0.0,Cheque
PAY0024984,POL004001,2025-04-22,28606.61,0.0,UPI
PAY0024985,POL004001,2025-10-26,28606.61,0.0,NetBanking
PAY0024986,POL004001,2026-04-24,28606.61,0.0,Card
PAY0024987,POL004002,2026-03-17,2950.47,0.0,NetBanking
PAY0024988,POL004002,2026-04-26,2950.47,0.0,Cheque
PAY0024989,POL004002,2026-05-30,2950.47,0.0,NetBanking
PAY0024990,POL004002,2026-07-03,2950.47,0.0,Cheque
PAY0024991,POL004003,2025-09-29,62800.86,0.0,Cheque
PAY0024992,POL004004,2025-03-30,54932.53,0.0,AutoDebit
PAY0024993,POL004004,2026-03-27,54932.53,0.0,NetBanking
PAY0024994,POL004005,2025-05-26,3963.98,0.0,Card
PAY0024995,POL004005,2025-06-24,3963.98,79.28,Cheque
PAY0024996,POL004005,2025-07-30,3963.98,0.0,Card
PAY0024997,POL004005,2025-08-29,3963.98,0.0,UPI
PAY0024998,POL004006,2024-08-19,22695.86,453.92,UPI
PAY0024999,POL004006,2025-08-25,22695.86,453.92,AutoDebit
PAY0025000,POL004007,2025-11-02,16357.53,0.0,UPI
PAY0025001,POL004007,2026-05-06,16357.53,327.15,Card
PAY0025002,POL004008,2026-01-11,14833.31,0.0,UPI
PAY0025003,POL004009,2022-03-16,2019.71,0.0,UPI
PAY0025004,POL004009,2022-04-15,2019.71,0.0,Card
PAY0025005,POL004009,2022-05-25,2019.71,0.0,NetBanking
PAY0025006,POL004009,2022-07-01,2019.71,0.0,NetBanking
PAY0025007,POL004009,2022-07-28,2019.71,0.0,UPI
PAY0025008,POL004009,2022-08-28,2019.71,0.0,NetBanking
PAY0025009,POL004009,2022-09-28,2019.71,0.0,AutoDebit
PAY0025010,POL004009,2022-10-28,2019.71,40.39,Cheque
PAY0025011,POL004009,2022-12-04,2019.71,0.0,Cheque
PAY0025012,POL004009,2023-01-02,2019.71,0.0,UPI
PAY0025013,POL004009,2023-02-02,2019.71,0.0,Card
PAY0025014,POL004009,2023-03-11,2019.71,40.39,NetBanking
PAY0025015,POL004009,2023-04-08,2019.71,0.0,Card
PAY0025016,POL004009,2023-05-13,2019.71,40.39,NetBanking
PAY0025017,POL004009,2023-06-18,2019.71,0.0,NetBanking
PAY0025018,POL004009,2023-07-21,2019.71,40.39,UPI
PAY0025019,POL004009,2023-08-23,2019.71,0.0,Card
PAY0025020,POL004010,2022-05-21,64194.39,0.0,Cheque
PAY0025021,POL004010,2022-08-20,64194.39,0.0,NetBanking
PAY0025022,POL004010,2022-11-25,64194.39,1283.89,UPI
PAY0025023,POL004010,2023-02-25,64194.39,0.0,Cheque
PAY0025024,POL004010,2023-06-04,64194.39,0.0,NetBanking
PAY0025025,POL004010,2023-08-30,64194.39,0.0,AutoDebit
PAY0025026,POL004010,2023-11-25,64194.39,0.0,NetBanking
PAY0025027,POL004010,2024-02-21,64194.39,0.0,Card
PAY0025028,POL004010,2024-05-19,64194.39,0.0,Cheque
PAY0025029,POL004010,2024-08-20,64194.39,0.0,UPI
PAY0025030,POL004010,2024-11-27,64194.39,1283.89,Card
PAY0025031,POL004010,2025-02-25,64194.39,0.0,UPI
PAY0025032,POL004010,2025-06-01,64194.39,0.0,Card
PAY0025033,POL004010,2025-09-07,64194.39,0.0,AutoDebit
PAY0025034,POL004010,2025-12-15,64194.39,0.0,UPI
PAY0025035,POL004010,2026-03-19,64194.39,0.0,AutoDebit
PAY0025036,POL004010,2026-06-26,64194.39,0.0,NetBanking
PAY0025037,POL004012,2024-12-21,3710.98,0.0,AutoDebit
PAY0025038,POL004012,2025-03-22,3710.98,0.0,UPI
PAY0025039,POL004012,2025-06-30,3710.98,74.22,Card
PAY0025040,POL004012,2025-09-26,3710.98,0.0,NetBanking
PAY0025041,POL004012,2025-12-31,3710.98,0.0,AutoDebit
PAY0025042,POL004012,2026-03-30,3710.98,0.0,AutoDebit
PAY0025043,POL004012,2026-06-28,3710.98,0.0,Card
PAY0025044,POL004013,2022-10-07,40024.75,0.0,UPI
PAY0025045,POL004013,2023-10-11,40024.75,0.0,AutoDebit
PAY0025046,POL004013,2024-10-12,40024.75,0.0,NetBanking
PAY0025047,POL004013,2025-10-21,40024.75,0.0,Cheque
PAY0025048,POL004014,2023-07-18,12036.01,0.0,Card
PAY0025049,POL004014,2023-08-19,12036.01,0.0,Cheque
PAY0025050,POL004014,2023-09-16,12036.01,0.0,NetBanking
PAY0025051,POL004014,2023-10-22,12036.01,0.0,UPI
PAY0025052,POL004014,2023-12-01,12036.01,0.0,Card
PAY0025053,POL004014,2024-01-07,12036.01,0.0,AutoDebit
PAY0025054,POL004014,2024-02-15,12036.01,0.0,Card
PAY0025055,POL004014,2024-03-16,12036.01,0.0,AutoDebit
PAY0025056,POL004014,2024-04-20,12036.01,0.0,Cheque
PAY0025057,POL004014,2024-05-27,12036.01,0.0,UPI
PAY0025058,POL004014,2024-07-04,12036.01,0.0,NetBanking
PAY0025059,POL004014,2024-08-01,12036.01,0.0,AutoDebit
PAY0025060,POL004014,2024-08-29,12036.01,240.72,UPI
PAY0025061,POL004014,2024-10-08,12036.01,0.0,Card
PAY0025062,POL004015,2023-08-25,2463.2,0.0,UPI
PAY0025063,POL004015,2023-09-26,2463.2,0.0,Card
PAY0025064,POL004015,2023-10-31,2463.2,0.0,Cheque
PAY0025065,POL004015,2023-12-04,2463.2,0.0,Cheque
PAY0025066,POL004015,2024-01-07,2463.2,0.0,Cheque
PAY0025067,POL004015,2024-02-08,2463.2,0.0,Cheque
PAY0025068,POL004015,2024-03-10,2463.2,0.0,Cheque
PAY0025069,POL004015,2024-04-08,2463.2,0.0,NetBanking
PAY0025070,POL004015,2024-05-18,2463.2,0.0,Cheque
PAY0025071,POL004015,2024-06-23,2463.2,0.0,NetBanking
PAY0025072,POL004015,2024-07-23,2463.2,0.0,Card
PAY0025073,POL004016,2022-09-01,902.72,0.0,NetBanking
PAY0025074,POL004016,2022-10-06,902.72,0.0,NetBanking
PAY0025075,POL004016,2022-11-06,902.72,0.0,NetBanking
PAY0025076,POL004016,2022-12-06,902.72,0.0,UPI
PAY0025077,POL004016,2023-01-05,902.72,0.0,UPI
PAY0025078,POL004016,2023-02-08,902.72,0.0,Cheque
PAY0025079,POL004016,2023-03-19,902.72,0.0,Card
PAY0025080,POL004016,2023-04-18,902.72,0.0,NetBanking
PAY0025081,POL004016,2023-05-24,902.72,0.0,NetBanking
PAY0025082,POL004016,2023-06-20,902.72,0.0,Card
PAY0025083,POL004016,2023-07-19,902.72,0.0,Card
PAY0025084,POL004016,2023-08-25,902.72,18.05,Cheque
PAY0025085,POL004016,2023-10-04,902.72,0.0,Cheque
PAY0025086,POL004017,2022-08-25,1589.02,0.0,UPI
PAY0025087,POL004017,2022-09-24,1589.02,0.0,NetBanking
PAY0025088,POL004017,2022-10-28,1589.02,0.0,Cheque
PAY0025089,POL004017,2022-12-04,1589.02,0.0,AutoDebit
PAY0025090,POL004017,2022-12-31,1589.02,0.0,UPI
PAY0025091,POL004017,2023-02-08,1589.02,0.0,UPI
PAY0025092,POL004017,2023-03-15,1589.02,0.0,AutoDebit
PAY0025093,POL004017,2023-04-21,1589.02,31.78,Cheque
PAY0025094,POL004017,2023-05-29,1589.02,0.0,Card
PAY0025095,POL004017,2023-06-27,1589.02,0.0,NetBanking
PAY0025096,POL004017,2023-07-27,1589.02,0.0,AutoDebit
PAY0025097,POL004017,2023-08-29,1589.02,0.0,AutoDebit
PAY0025098,POL004017,2023-09-29,1589.02,0.0,Cheque
PAY0025099,POL004017,2023-11-07,1589.02,31.78,Card
PAY0025100,POL004017,2023-12-13,1589.02,0.0,Cheque
PAY0025101,POL004017,2024-01-17,1589.02,0.0,AutoDebit
PAY0025102,POL004017,2024-02-13,1589.02,0.0,NetBanking
PAY0025103,POL004017,2024-03-18,1589.02,0.0,Cheque
PAY0025104,POL004017,2024-04-22,1589.02,0.0,UPI
PAY0025105,POL004017,2024-05-21,1589.02,0.0,NetBanking
PAY0025106,POL004017,2024-06-30,1589.02,0.0,NetBanking
PAY0025107,POL004018,2021-11-12,70326.4,0.0,Card
PAY0025108,POL004018,2022-02-20,70326.4,1406.53,Card
PAY0025109,POL004018,2022-05-26,70326.4,0.0,AutoDebit
PAY0025110,POL004018,2022-08-31,70326.4,0.0,UPI
PAY0025111,POL004018,2022-12-03,70326.4,0.0,AutoDebit
PAY0025112,POL004018,2023-03-03,70326.4,0.0,AutoDebit
PAY0025113,POL004018,2023-05-29,70326.4,0.0,AutoDebit
PAY0025114,POL004018,2023-08-24,70326.4,0.0,UPI
PAY0025115,POL004018,2023-11-26,70326.4,0.0,NetBanking
PAY0025116,POL004018,2024-03-04,70326.4,0.0,Cheque
PAY0025117,POL004019,2023-05-10,137111.74,0.0,Cheque
PAY0025118,POL004019,2023-11-15,137111.74,0.0,Cheque
PAY0025119,POL004019,2024-05-21,137111.74,0.0,AutoDebit
PAY0025120,POL004019,2024-11-28,137111.74,0.0,AutoDebit
PAY0025121,POL004019,2025-06-06,137111.74,0.0,NetBanking
PAY0025122,POL004019,2025-12-08,137111.74,0.0,AutoDebit
PAY0025123,POL004019,2026-06-07,137111.74,0.0,AutoDebit
PAY0025124,POL004020,2024-11-04,19128.65,0.0,Cheque
PAY0025125,POL004020,2025-05-15,19128.65,0.0,Card
PAY0025126,POL004020,2025-11-18,19128.65,0.0,NetBanking
PAY0025127,POL004020,2026-05-20,19128.65,0.0,AutoDebit
PAY0025128,POL004021,2023-12-15,28269.52,0.0,UPI
PAY0025129,POL004021,2024-12-19,28269.52,0.0,UPI
PAY0025130,POL004021,2025-12-20,28269.52,0.0,Card
PAY0025131,POL004022,2026-05-27,957.4,0.0,AutoDebit
PAY0025132,POL004022,2026-06-25,957.4,0.0,Card
PAY0025133,POL004023,2025-03-06,25279.43,505.59,AutoDebit
PAY0025134,POL004023,2026-03-07,-25279.43,0.0,AutoDebit
PAY0025135,POL004024,2023-12-28,5759.19,0.0,UPI
PAY0025136,POL004024,2024-03-31,5759.19,0.0,UPI
PAY0025137,POL004024,2024-06-29,5759.19,115.18,Cheque
PAY0025138,POL004024,2024-10-01,5759.19,0.0,Card
PAY0025139,POL004024,2024-12-31,5759.19,0.0,Card
PAY0025140,POL004024,2025-04-07,5759.19,0.0,AutoDebit
PAY0025141,POL004024,2025-07-06,5759.19,0.0,AutoDebit
PAY0025142,POL004024,2025-10-05,5759.19,0.0,NetBanking
PAY0025143,POL004024,2026-01-09,5759.19,0.0,AutoDebit
PAY0025144,POL004024,2026-04-09,5759.19,0.0,NetBanking
PAY0025145,POL004025,2025-12-24,5132.61,0.0,NetBanking
PAY0025146,POL004025,2026-01-21,5132.61,0.0,NetBanking
PAY0025147,POL004025,2026-02-26,5132.61,0.0,Card
PAY0025148,POL004025,2026-03-31,5132.61,0.0,Cheque
PAY0025149,POL004025,2026-05-05,5132.61,0.0,NetBanking
PAY0025150,POL004026,2024-01-08,26394.16,0.0,UPI
PAY0025151,POL004026,2024-02-12,26394.16,0.0,NetBanking
PAY0025152,POL004026,2024-03-12,26394.16,0.0,AutoDebit
PAY0025153,POL004026,2024-04-11,26394.16,0.0,NetBanking
PAY0025154,POL004026,2024-05-14,26394.16,0.0,Cheque
PAY0025155,POL004026,2024-06-14,26394.16,0.0,AutoDebit
PAY0025156,POL004026,2024-07-24,26394.16,0.0,AutoDebit
PAY0025157,POL004026,2024-08-22,26394.16,0.0,Cheque
PAY0025158,POL004026,2024-09-19,26394.16,0.0,Cheque
PAY0025159,POL004026,2024-10-21,26394.16,0.0,UPI
PAY0025160,POL004026,2024-11-26,26394.16,0.0,Card
PAY0025161,POL004026,2024-12-28,26394.16,0.0,Cheque
PAY0025162,POL004026,2025-01-26,26394.16,0.0,UPI
PAY0025163,POL004026,2025-03-01,26394.16,0.0,NetBanking
PAY0025164,POL004026,2025-03-28,26394.16,527.88,UPI
PAY0025165,POL004026,2025-04-26,26394.16,0.0,NetBanking
PAY0025166,POL004027,2023-05-03,26739.25,0.0,Cheque
PAY0025167,POL004027,2023-11-11,26739.25,0.0,Card
PAY0025168,POL004027,2024-05-19,26739.25,0.0,Cheque
PAY0025169,POL004027,2024-11-26,26739.25,534.78,Cheque
PAY0025170,POL004027,2025-05-28,26739.25,0.0,UPI
PAY0025171,POL004027,2025-11-25,26739.25,0.0,NetBanking
PAY0025172,POL004028,2025-05-17,20018.37,0.0,Card
PAY0025173,POL004028,2025-11-12,20018.37,0.0,UPI
PAY0025174,POL004028,2026-05-15,20018.37,0.0,UPI
PAY0025175,POL004029,2026-04-13,8258.34,0.0,UPI
PAY0025176,POL004030,2026-04-04,25880.54,0.0,Cheque
PAY0025177,POL004031,2022-07-24,65580.52,0.0,AutoDebit
PAY0025178,POL004031,2023-07-21,65580.52,0.0,NetBanking
PAY0025179,POL004031,2024-07-19,65580.52,0.0,UPI
PAY0025180,POL004031,2025-07-25,65580.52,0.0,Cheque
PAY0025181,POL004032,2024-01-18,122663.65,0.0,NetBanking
PAY0025182,POL004032,2024-07-17,-122663.65,0.0,Card
PAY0025183,POL004032,2025-01-23,122663.65,0.0,AutoDebit
PAY0025184,POL004032,2025-07-29,122663.65,0.0,Cheque
PAY0025185,POL004032,2026-02-06,122663.65,0.0,Cheque
PAY0025186,POL004033,2023-02-11,22707.48,0.0,NetBanking
PAY0025187,POL004033,2023-08-10,22707.48,0.0,Card
PAY0025188,POL004033,2024-02-11,22707.48,0.0,NetBanking
PAY0025189,POL004033,2024-08-10,22707.48,0.0,Card
PAY0025190,POL004033,2025-02-10,22707.48,0.0,NetBanking
PAY0025191,POL004033,2025-08-20,22707.48,0.0,NetBanking
PAY0025192,POL004033,2026-02-27,22707.48,0.0,Card
PAY0025193,POL004034,2025-04-11,3141.59,0.0,Card
PAY0025194,POL004034,2025-05-10,3141.59,0.0,UPI
PAY0025195,POL004034,2025-06-10,3141.59,0.0,Cheque
PAY0025196,POL004034,2025-07-09,3141.59,0.0,Cheque
PAY0025197,POL004034,2025-08-15,3141.59,0.0,Card
PAY0025198,POL004034,2025-09-15,3141.59,0.0,Card
PAY0025199,POL004034,2025-10-16,3141.59,0.0,Cheque
PAY0025200,POL004034,2025-11-14,3141.59,0.0,Cheque
PAY0025201,POL004035,2023-08-09,15849.54,0.0,Cheque
PAY0025202,POL004035,2023-09-18,15849.54,0.0,Card
PAY0025203,POL004035,2023-10-17,15849.54,0.0,Card
PAY0025204,POL004035,2023-11-17,15849.54,0.0,Cheque
PAY0025205,POL004035,2023-12-21,15849.54,0.0,AutoDebit
PAY0025206,POL004035,2024-01-22,15849.54,0.0,Card
PAY0025207,POL004035,2024-02-28,15849.54,0.0,Cheque
PAY0025208,POL004035,2024-03-31,15849.54,0.0,AutoDebit
PAY0025209,POL004035,2024-05-08,15849.54,0.0,AutoDebit
PAY0025210,POL004035,2024-06-16,15849.54,0.0,Cheque
PAY0025211,POL004035,2024-07-24,15849.54,0.0,AutoDebit
PAY0025212,POL004035,2024-08-30,15849.54,0.0,Cheque
PAY0025213,POL004035,2024-09-28,15849.54,0.0,Card
PAY0025214,POL004035,2024-11-01,15849.54,0.0,AutoDebit
PAY0025215,POL004035,2024-12-11,15849.54,0.0,AutoDebit
PAY0025216,POL004035,2025-01-08,15849.54,0.0,AutoDebit
PAY0025217,POL004035,2025-02-16,15849.54,0.0,NetBanking
PAY0025218,POL004036,2026-02-10,19716.07,0.0,Cheque
PAY0025219,POL004037,2025-03-17,12297.23,0.0,Card
PAY0025220,POL004037,2026-03-15,12297.23,0.0,Cheque
PAY0025221,POL004038,2022-12-17,2924.51,0.0,UPI
PAY0025222,POL004038,2023-03-17,2924.51,0.0,AutoDebit
PAY0025223,POL004038,2023-06-20,2924.51,0.0,UPI
PAY0025224,POL004038,2023-09-23,2924.51,0.0,Card
PAY0025225,POL004038,2023-12-19,2924.51,0.0,AutoDebit
PAY0025226,POL004038,2024-03-17,2924.51,0.0,Card
PAY0025227,POL004038,2024-06-14,2924.51,0.0,AutoDebit
PAY0025228,POL004038,2024-09-21,2924.51,58.49,Cheque
PAY0025229,POL004038,2024-12-30,2924.51,0.0,UPI
PAY0025230,POL004038,2025-04-09,2924.51,58.49,Card
PAY0025231,POL004038,2025-07-09,2924.51,0.0,UPI
PAY0025232,POL004038,2025-10-06,2924.51,0.0,AutoDebit
PAY0025233,POL004038,2026-01-12,2924.51,0.0,Card
PAY0025234,POL004038,2026-04-12,2924.51,0.0,NetBanking
PAY0025235,POL004039,2026-04-09,67148.36,0.0,Cheque
PAY0025236,POL004041,2024-07-21,7343.25,0.0,Card
PAY0025237,POL004041,2024-10-25,7343.25,0.0,UPI
PAY0025238,POL004041,2025-01-21,7343.25,0.0,AutoDebit
PAY0025239,POL004041,2025-04-28,7343.25,0.0,NetBanking
PAY0025240,POL004042,2023-04-27,2373.66,0.0,Card
PAY0025241,POL004042,2023-05-31,2373.66,0.0,AutoDebit
PAY0025242,POL004042,2023-07-05,2373.66,0.0,Card
PAY0025243,POL004042,2023-08-11,2373.66,0.0,Cheque
PAY0025244,POL004042,2023-09-19,2373.66,47.47,NetBanking
PAY0025245,POL004042,2023-10-19,2373.66,0.0,NetBanking
PAY0025246,POL004042,2023-11-24,2373.66,0.0,NetBanking
